x (m),y (m),z (m)
91.089996,-16.120001,9.3839998
90.110001,-16.120001,9.3839998
89.129997,-16.120001,9.3839998
88.150002,-16.120001,9.3839998
87.169998,-16.120001,9.3839998
86.190002,-16.120001,9.3839998
85.209999,-16.120001,9.3839998
84.230003,-16.120001,9.3839998
83.25,-16.120001,9.3839998
82.269997,-16.120001,9.3839998
106.77,-16.120001,8.4659996
105.79,-16.120001,8.4659996
104.81,-16.120001,8.4659996
103.83,-16.120001,8.4659996
102.85,-16.120001,8.4659996
101.87,-16.120001,8.4659996
100.89,-16.120001,8.4659996
99.910004,-16.120001,8.4659996
98.93,-16.120001,8.4659996
97.949997,-16.120001,8.4659996
96.970001,-16.120001,8.4659996
95.989998,-16.120001,8.4659996
95.010002,-16.120001,8.4659996
94.029999,-16.120001,8.4659996
93.050003,-16.120001,8.4659996
92.07,-16.120001,8.4659996
91.089996,-16.120001,8.4659996
90.110001,-16.120001,8.4659996
89.129997,-16.120001,8.4659996
88.150002,-16.120001,8.4659996
87.169998,-16.120001,8.4659996
86.190002,-16.120001,8.4659996
85.209999,-16.120001,8.4659996
84.230003,-16.120001,8.4659996
83.25,-16.120001,8.4659996
82.269997,-16.120001,8.4659996
106.77,-16.120001,7.5479999
105.79,-16.120001,7.5479999
104.81,-16.120001,7.5479999
103.83,-16.120001,7.5479999
102.85,-16.120001,7.5479999
101.87,-16.120001,7.5479999
100.89,-16.120001,7.5479999
99.910004,-16.120001,7.5479999
98.93,-16.120001,7.5479999
97.949997,-16.120001,7.5479999
96.970001,-16.120001,7.5479999
95.989998,-16.120001,7.5479999
95.010002,-16.120001,7.5479999
94.029999,-16.120001,7.5479999
93.050003,-16.120001,7.5479999
92.07,-16.120001,7.5479999
91.089996,-16.120001,7.5479999
90.110001,-16.120001,7.5479999
89.129997,-16.120001,7.5479999
88.150002,-16.120001,7.5479999
87.169998,-16.120001,7.5479999
86.190002,-16.120001,7.5479999
85.209999,-16.120001,7.5479999
84.230003,-16.120001,7.5479999
83.25,-16.120001,7.5479999
82.269997,-16.120001,7.5479999
83.75222,9.8924866,18.828323
84.2463,9.8924866,18.828323
83.75222,9.4799891,19.068655
83.269997,8.3808279,19.709057
107.75,10.033313,18.746273
107.75,7.8299999,20.029985
106.31,7.8299999,20.029985
97.669998,7.8299999,20.029985
96.949997,7.8299999,20.029985
95.510002,7.8299999,20.029985
93.349998,7.8299999,20.029985
92.629997,7.8299999,20.029985
91.190002,7.8299999,20.029985
90.470001,7.8299999,20.029985
89.75,7.8299999,20.029985
88.309998,7.8299999,20.029985
87.589996,7.8299999,20.029985
86.870003,7.8299999,20.029985
