x (m),y (m),z (m)
107.75,-3.2550001,16.646084
107.75,-3.2550001,17.346148
108.15,-3.0250001,18.746273
108.55,-2.7950001,18.746273
108.95,-2.5650001,17.346148
108.95,-2.5650001,16.646084
108.95,-2.5650001,14.545892
108.95,-2.5650001,13.845828
108.95,-2.5650001,13.145764
108.95,-2.5650001,11.745637
108.95,-2.5650001,9.6454458
108.95,-2.5650001,6.845191
108.95,-2.5650001,6.1451273
108.95,-2.5650001,5.4450636
107.75,-3.2550001,18.746273
108.95,-2.5650001,4.7449999
108.95,-2.5650001,18.746273
108.35,-0.97000003,5.6784182
108.35,-0.97000003,7.5452547
108.35,-0.97000003,6.6118364
108.35,-0.97000003,8.478673
108.35,-0.97000003,9.4120913
108.35,-0.97000003,10.34551
108.35,-0.97000003,11.278928
108.35,-0.97000003,12.212346
108.35,-0.97000003,13.145764
108.35,-0.97000003,14.079183
108.35,-0.97000003,15.012601
108.35,-0.97000003,15.946019
108.35,-0.97000003,17.812857
108.15,-0.85500002,4.7449999
108.55,-1.085,4.7449999
108.95,-1.3150001,7.5452547
108.95,-1.3150001,8.2453184
108.95,-1.3150001,8.9453821
108.95,-1.3150001,9.6454458
108.95,-1.3150001,11.045573
108.95,-1.3150001,11.745637
108.95,-1.3150001,12.445701
108.95,-1.3150001,14.545892
108.95,-1.3150001,15.946019
108.95,-1.3150001,16.646084
108.95,-1.3150001,18.046211
108.15,-0.85500002,18.746273
107.75,-0.625,18.046211
107.75,-0.625,17.346148
